From Date,RH_avg,AT_avg,WS_avg,calibPM
2024-07-01 00:00:00,95.60333333333334,26.71333333333334,0.4083333333333334,30.06153846153846
2024-07-01 01:00:00,95.72,26.59166666666667,0.395,27.78490566037736
2024-07-01 02:00:00,95.99,26.47666666666667,0.3983333333333334,28.754807692307693
2024-07-01 03:00:00,96.36,26.40833333333333,0.38,31.22884615384616
2024-07-01 04:00:00,96.42833333333334,26.375,0.3666666666666667,36.10576923076923
2024-07-01 05:00:00,96.21,26.563333333333333,0.3733333333333333,41.55047619047619
2024-07-01 06:00:00,95.16833333333334,27.051666666666662,0.3899999999999999,46.67115384615385
2024-07-01 07:00:00,91.83166666666666,27.866666666666664,0.435,50.704807692307696
2024-07-01 08:00:00,86.73833333333333,28.81833333333333,0.4016666666666666,52.51714285714286
2024-07-01 09:00:00,78.66833333333334,30.13000000000001,0.49,44.08691588785047
2024-07-01 10:00:00,70.74,31.51666666666667,0.6616666666666666,42.18396226415094
2024-07-01 11:00:00,65.43833333333333,32.44166666666666,0.8216666666666667,33.27890625
2024-07-01 12:00:00,60.96,33.43666666666666,0.7883333333333334,33.72418300653595
2024-07-01 13:00:00,57.79666666666666,33.98166666666667,0.96,31.46794871794872
2024-07-01 14:00:00,57.32500000000001,33.81,0.97,29.844078947368423
2024-07-01 15:00:00,63.4,31.99833333333333,1.0983333333333334,33.443661971830984
2024-07-01 16:00:00,69.265,30.81,0.925,33.48987341772152
2024-07-01 17:00:00,71.795,30.293333333333333,0.6750000000000002,29.433333333333334
2024-07-01 18:00:00,74.99140068849051,28.72528383995844,0.5581362042088854,33.4198717948718
2024-07-01 19:00:00,77.53666666666668,28.99,0.7116666666666666,31.88397435897436
2024-07-01 20:00:00,79.51333333333334,28.67,0.6166666666666667,31.67133757961783
2024-07-01 21:00:00,81.26166666666667,28.465,0.6283333333333333,30.045859872611462
2024-07-01 22:00:00,81.06333333333333,28.37166666666667,0.6483333333333333,39.21733333333333
2024-07-01 23:00:00,81.68833333333333,28.22,0.5666666666666667,39.56687898089172
2024-07-02 00:00:00,82.90666666666667,27.916666666666668,0.5716666666666668,39.70509554140127
2024-07-02 01:00:00,85.15333333333332,27.596666666666668,0.4316666666666667,39.6
2024-07-02 02:00:00,86.66833333333334,27.51833333333333,0.4366666666666667,34.49794520547945
2024-07-02 03:00:00,87.86333333333334,27.500000000000004,0.5033333333333333,29.73333333333333
2024-07-02 04:00:00,89.89833333333333,27.291666666666668,0.51,29.646496815286625
2024-07-02 05:00:00,92.63666666666666,27.061666666666667,0.4966666666666666,28.22628205128205
2024-07-02 06:00:00,93.54666666666668,27.08333333333333,0.4433333333333333,30.45705128205128
2024-07-02 07:00:00,95.21,26.786666666666665,0.4133333333333333,33.5375796178344
2024-07-02 08:00:00,95.93,26.44666666666667,0.4566666666666666,39.01282051282051
2024-07-02 09:00:00,96.46,26.235,0.5449999999999999,42.489102564102566
2024-07-02 10:00:00,96.60833333333332,25.85,0.58,33.246496815286626
2024-07-02 11:00:00,96.765,25.471666666666668,0.7450000000000001,33.327564102564104
2024-07-02 12:00:00,97.03166666666668,25.30333333333333,0.5066666666666667,33.328758169934645
2024-07-02 13:00:00,97.05166666666666,25.501666666666665,0.4983333333333333,33.30779220779221
2024-07-02 14:00:00,96.96833333333336,25.90166666666666,0.475,33.326751592356686
2024-07-02 15:00:00,96.86166666666668,26.19833333333333,0.425,33.312820512820515
2024-07-02 16:00:00,96.83333333333331,26.343333333333334,0.4483333333333332,35.4725
2024-07-02 17:00:00,96.65999999999998,26.438333333333333,0.4333333333333333,33.14
2024-07-02 18:00:00,96.22,26.35833333333333,0.3583333333333333,34.68767123287672
2024-07-02 19:00:00,96.24,26.308333333333326,0.36,32.5
2024-07-02 20:00:00,96.56166666666668,26.348333333333333,0.3533333333333333,27.97051282051282
2024-07-02 21:00:00,96.81666666666666,26.328333333333337,0.3499999999999999,31.76645569620253
2024-07-02 22:00:00,96.93166666666669,26.293333333333337,0.33,37.51096774193548
2024-07-02 23:00:00,96.98166666666668,26.325,0.3283333333333333,38.83910256410256
2024-07-03 00:00:00,97.03833333333334,26.33666666666667,0.3383333333333333,38.95477707006369
2024-07-03 01:00:00,97.02333333333333,26.328333333333333,0.3349999999999999,35.22243589743589
2024-07-03 02:00:00,96.94166666666666,26.395,0.365,34.17452229299363
2024-07-03 03:00:00,96.90500000000002,26.423333333333336,0.3766666666666666,38.46923076923077
2024-07-03 04:00:00,97.23833333333334,26.21333333333333,0.3766666666666666,40.73821656050955
2024-07-03 05:00:00,97.36833333333334,26.05,0.4133333333333333,56.01217948717949
2024-07-03 06:00:00,97.415,26.063333333333333,0.4399999999999999,36.17712418300654
2024-07-03 07:00:00,97.33333333333331,26.165000000000003,0.4816666666666666,35.12866242038216
2024-07-03 08:00:00,96.54833333333332,26.51333333333333,0.505,28.83076923076923
2024-07-03 09:00:00,95.52500000000002,26.89,0.48,27.830128205128204
2024-07-03 10:00:00,95.24666666666668,27.15333333333333,0.4066666666666667,28.568589743589744
2024-07-03 11:00:00,93.28666666666668,27.545,0.4816666666666666,28.113375796178342
2024-07-03 12:00:00,92.65166666666666,27.45833333333333,0.5816666666666667,29.214012738853505
2024-07-03 13:00:00,90.61,27.891666666666666,0.6066666666666667,28.5647435897436
2024-07-03 14:00:00,87.65666666666665,28.12333333333333,0.5083333333333333,28.038028169014087
2024-07-03 15:00:00,94.02333333333333,26.911666666666665,0.4916666666666667,28.93809523809524
2024-07-03 16:00:00,96.885,26.40833333333333,0.4016666666666666,30.360576923076923
